frame,time_s,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
145,2.419614,0.540691,0.468409,0.340825,0.999820,0.535719,0.464076,0.307908,0.999838,0.533151,0.464574,0.307814,0.999834,0.530400,0.465246,0.307758,0.999833,0.543135,0.462446,0.333741,0.999811,0.545653,0.461871,0.333556,0.999794,0.548057,0.461457,0.333564,0.999794,0.529661,0.468415,0.181562,0.999763,0.552890,0.463520,0.293578,0.999793,0.538644,0.474248,0.296806,0.999615,0.547399,0.472548,0.330106,0.999607,0.522030,0.492929,0.040638,0.999798,0.601229,0.487700,0.293937,0.999803,0.472329,0.519780,-0.050957,0.952003,0.612598,0.531317,0.377263,0.185288,0.422085,0.547171,-0.059388,0.917915,0.596990,0.556826,0.447523,0.168532,0.405515,0.555567,-0.073704,0.906455,0.597935,0.562091,0.466281,0.181394,0.405092,0.555148,-0.063396,0.902770,0.588856,0.562181,0.453962,0.178384,0.411758,0.552424,-0.051494,0.888144,0.585533,0.561125,0.444377,0.180876,0.595637,0.575624,-0.078284,0.999895,0.651078,0.567945,0.077762,0.999741,0.597090,0.642413,-0.021243,0.972450,0.675580,0.624087,0.156886,0.935758,0.641278,0.703160,-0.077564,0.978268,0.736489,0.673518,0.141893,0.961446,0.655312,0.711571,-0.080266,0.982201,0.744117,0.682461,0.141744,0.981827,0.611149,0.716453,-0.128922,0.923364,0.719611,0.685588,0.117188,0.874901
146,2.436301,0.540302,0.465940,0.339620,0.999832,0.535317,0.461597,0.307161,0.999849,0.532742,0.462101,0.307073,0.999846,0.529982,0.462748,0.307028,0.999844,0.542879,0.460218,0.332436,0.999823,0.545495,0.459691,0.332245,0.999806,0.547965,0.459363,0.332261,0.999806,0.529418,0.466093,0.183121,0.999781,0.552881,0.461643,0.292836,0.999808,0.538210,0.471724,0.296431,0.999643,0.547174,0.469830,0.329137,0.999635,0.520752,0.489843,0.046230,0.999817,0.601197,0.486012,0.293041,0.999800,0.473520,0.518781,-0.042186,0.956664,0.612447,0.529842,0.368579,0.179298,0.423903,0.548199,-0.046823,0.924266,0.597676,0.554757,0.430428,0.161970,0.406752,0.557466,-0.060374,0.912311,0.598714,0.559918,0.448156,0.175487,0.406652,0.557676,-0.049721,0.908497,0.589750,0.560025,0.434740,0.172600,0.413705,0.554457,-0.038720,0.893154,0.586555,0.558968,0.426612,0.174618,0.593544,0.573011,-0.078421,0.999896,0.646582,0.566414,0.077903,0.999727,0.597127,0.641130,-0.021838,0.974173,0.668073,0.623406,0.145202,0.932406,0.641573,0.702822,-0.080720,0.979432,0.717026,0.679292,0.135849,0.960661,0.656336,0.711410,-0.084662,0.982748,0.725611,0.689035,0.133589,0.981652,0.610969,0.715869,-0.142917,0.925329,0.696738,0.695779,0.096998,0.874101
147,2.452988,0.540059,0.460288,0.341265,0.999840,0.535229,0.456059,0.309817,0.999856,0.532650,0.456547,0.309731,0.999854,0.529896,0.457099,0.309697,0.999852,0.542756,0.454846,0.333861,0.999829,0.545386,0.454368,0.333660,0.999812,0.547883,0.454071,0.333690,0.999811,0.529145,0.460647,0.190791,0.999794,0.552787,0.456625,0.293415,0.999815,0.537885,0.466053,0.299311,0.999661,0.546808,0.463975,0.330454,0.999651,0.519412,0.485432,0.047579,0.999834,0.601309,0.482233,0.293006,0.999779,0.474229,0.517937,-0.027879,0.960751,0.612592,0.525391,0.344918,0.179528,0.429572,0.549725,-0.024678,0.928369,0.602210,0.552538,0.390853,0.158846,0.414582,0.560332,-0.037239,0.914725,0.603482,0.557661,0.401010,0.172460,0.416153,0.560639,-0.025492,0.910395,0.594595,0.557846,0.394533,0.169586,0.422569,0.556847,-0.016071,0.893199,0.591393,0.556474,0.388207,0.170920,0.591056,0.569356,-0.077531,0.999891,0.642233,0.563465,0.077027,0.999703,0.597328,0.639809,-0.031332,0.975203,0.659756,0.622846,0.122574,0.926941,0.641240,0.701641,-0.093822,0.979813,0.698115,0.681819,0.106114,0.958239,0.655620,0.710396,-0.099435,0.982435,0.704011,0.693628,0.101021,0.980466,0.611013,0.715457,-0.165119,0.924858,0.672635,0.701212,0.058573,0.870308
148,2.469675,0.539405,0.455397,0.339159,0.999846,0.534838,0.451102,0.308605,0.999861,0.532295,0.451425,0.308526,0.999860,0.529599,0.451809,0.308502,0.999858,0.542402,0.450045,0.333523,0.999832,0.545079,0.449616,0.333332,0.999815,0.547687,0.449283,0.333366,0.999812,0.528836,0.455225,0.190607,0.999805,0.552682,0.451893,0.294094,0.999818,0.537185,0.460952,0.297533,0.999671,0.546135,0.459219,0.329906,0.999658,0.518422,0.480465,0.048279,0.999849,0.601741,0.478935,0.296487,0.999748,0.475151,0.517623,-0.028136,0.964508,0.614863,0.520489,0.356797,0.177238,0.436807,0.550248,-0.017459,0.932807,0.605800,0.547122,0.422396,0.154166,0.425649,0.560740,-0.030032,0.918185,0.604987,0.552324,0.435448,0.167824,0.427451,0.560973,-0.021372,0.913668,0.596366,0.552419,0.427216,0.165216,0.432066,0.557245,-0.009575,0.895068,0.593930,0.550726,0.419127,0.166539,0.589496,0.564851,-0.084413,0.999886,0.639513,0.559543,0.083947,0.999682,0.597085,0.637154,-0.051565,0.976426,0.652706,0.622478,0.126146,0.919442,0.640925,0.699952,-0.115212,0.980278,0.682661,0.682766,0.107347,0.953925,0.655036,0.708574,-0.121184,0.982415,0.687667,0.693879,0.101312,0.978769,0.609532,0.715334,-0.186600,0.926051,0.655484,0.702101,0.061685,0.864441
149,2.486362,0.538870,0.451691,0.336819,0.999852,0.534233,0.447606,0.306916,0.999867,0.531704,0.447789,0.306847,0.999866,0.529062,0.448012,0.306835,0.999865,0.541934,0.446568,0.331919,0.999836,0.544690,0.446066,0.331749,0.999819,0.547443,0.445618,0.331797,0.999813,0.528435,0.451047,0.190668,0.999816,0.552606,0.447910,0.295240,0.999820,0.536769,0.456805,0.296179,0.999680,0.545781,0.455208,0.328645,0.999661,0.517147,0.476244,0.051705,0.999862,0.602436,0.473968,0.296294,0.999706,0.477118,0.517059,-0.026491,0.967917,0.618573,0.513898,0.360011,0.174369,0.444828,0.549712,-0.002048,0.937432,0.598647,0.529644,0.437053,0.148496,0.435329,0.559819,-0.011386,0.922498,0.600267,0.535691,0.450948,0.162122,0.437517,0.559975,-0.012464,0.917943,0.591145,0.536343,0.441975,0.159821,0.441380,0.556445,0.003238,0.898682,0.589400,0.535315,0.433787,0.161161,0.584318,0.560828,-0.082077,0.999873,0.634323,0.555512,0.081614,0.999627,0.596284,0.632382,-0.049920,0.977231,0.646481,0.622227,0.119357,0.911659,0.640680,0.696663,-0.117500,0.980807,0.668527,0.683217,0.088423,0.949305,0.654934,0.706381,-0.124144,0.982684,0.674331,0.694946,0.080678,0.976739,0.609692,0.713650,-0.189651,0.928088,0.647056,0.700314,0.037323,0.859121
150,2.503049,0.538725,0.447738,0.329042,0.999832,0.534142,0.443362,0.301551,0.999848,0.531612,0.443373,0.301501,0.999848,0.528962,0.443435,0.301512,0.999848,0.541857,0.442524,0.324275,0.999803,0.544630,0.442002,0.324119,0.999781,0.547417,0.441523,0.324187,0.999771,0.528115,0.446300,0.190879,0.999795,0.552581,0.443640,0.290811,0.999765,0.536506,0.452531,0.291282,0.999610,0.545436,0.451249,0.320865,0.999568,0.515563,0.472858,0.054900,0.999872,0.602471,0.470764,0.279372,0.999644,0.480424,0.515773,-0.011685,0.970707,0.622739,0.510110,0.355407,0.179396,0.453725,0.549797,0.010097,0.938847,0.598772,0.525385,0.429150,0.147437,0.446389,0.560166,0.000178,0.921860,0.604858,0.533933,0.442883,0.160846,0.448271,0.560091,-0.007403,0.916982,0.591330,0.532694,0.432446,0.158796,0.450398,0.556765,0.012990,0.895871,0.593973,0.532851,0.425560,0.159785,0.581411,0.556575,-0.074926,0.999858,0.629209,0.552073,0.074509,0.999599,0.595459,0.628779,-0.048142,0.974003,0.640422,0.620348,0.106467,0.902581,0.639065,0.693447,-0.108614,0.977794,0.654201,0.682859,0.071063,0.943107,0.650025,0.702526,-0.115198,0.979669,0.658315,0.692330,0.062577,0.972762,0.613223,0.711129,-0.173097,0.920484,0.641830,0.698574,0.017389,0.849326
151,2.519736,0.538696,0.444381,0.288637,0.999729,0.534132,0.440281,0.263681,0.999736,0.531601,0.440320,0.263657,0.999736,0.528946,0.440383,0.263697,0.999749,0.541856,0.439133,0.281164,0.999632,0.544635,0.438415,0.281038,0.999585,0.547481,0.437644,0.281090,0.999569,0.527948,0.442921,0.167526,0.999618,0.552645,0.439280,0.245008,0.999458,0.536462,0.448865,0.256065,0.999293,0.545416,0.447567,0.279197,0.999131,0.513513,0.469881,0.056557,0.999873,0.603153,0.466341,0.218414,0.999558,0.482833,0.514726,-0.010094,0.972953,0.627859,0.506051,0.286607,0.198004,0.460547,0.550672,0.005167,0.939375,0.606120,0.524970,0.364108,0.153493,0.453564,0.560698,-0.007046,0.920241,0.615079,0.533732,0.368536,0.165096,0.454757,0.560581,-0.012965,0.915107,0.599235,0.531974,0.359950,0.163278,0.458272,0.556967,0.006993,0.892160,0.598970,0.528465,0.360926,0.163489,0.577550,0.555168,-0.052650,0.999834,0.625126,0.550537,0.052275,0.999557,0.594828,0.626017,-0.022401,0.963243,0.632233,0.618605,0.093452,0.888376,0.634513,0.690440,-0.059929,0.971515,0.637333,0.680459,0.076131,0.929402,0.640359,0.700171,-0.065073,0.972981,0.639049,0.689772,0.069782,0.963895,0.618460,0.705652,-0.133973,0.908167,0.636238,0.692825,0.024314,0.830799
152,2.536423,0.538568,0.441347,0.294716,0.999680,0.534045,0.437266,0.269725,0.999673,0.531531,0.437305,0.269707,0.999671,0.528891,0.437372,0.269756,0.999694,0.541754,0.436174,0.288302,0.999530,0.544562,0.435458,0.288170,0.999463,0.547451,0.434689,0.288223,0.999444,0.527818,0.439889,0.170624,0.999504,0.552632,0.436068,0.252848,0.999246,0.536296,0.445617,0.260710,0.999131,0.545285,0.444323,0.285265,0.998886,0.512243,0.467139,0.058871,0.999880,0.603635,0.462628,0.222714,0.999520,0.485560,0.513115,-0.002599,0.975084,0.630512,0.502982,0.271690,0.216971,0.466022,0.550604,0.006069,0.940756,0.610829,0.526897,0.326035,0.161526,0.458422,0.560664,-0.007002,0.919985,0.613698,0.534629,0.327157,0.170466,0.460306,0.560975,-0.008748,0.914638,0.602361,0.531997,0.318943,0.168763,0.464348,0.556915,0.008152,0.890248,0.602916,0.529936,0.322069,0.168168,0.572247,0.552483,-0.048956,0.999824,0.620218,0.548340,0.048564,0.999539,0.594308,0.621585,-0.016893,0.956849,0.624629,0.615891,0.092447,0.876294,0.628372,0.685236,-0.059387,0.967875,0.625631,0.678558,0.080075,0.917532,0.633770,0.695348,-0.065360,0.968189,0.629899,0.687840,0.074051,0.956077,0.619580,0.698036,-0.134674,0.900965,0.625080,0.689301,0.028235,0.815670
153,2.553110,0.537161,0.438923,0.276974,0.999618,0.532656,0.435033,0.252035,0.999572,0.530129,0.435089,0.252037,0.999566,0.527583,0.435130,0.252109,0.999604,0.540370,0.434026,0.268761,0.999385,0.543354,0.433331,0.268643,0.999285,0.546354,0.432617,0.268709,0.999265,0.526475,0.437270,0.154982,0.999303,0.551780,0.433795,0.229439,0.998911,0.534667,0.442849,0.244285,0.998912,0.543762,0.441681,0.266605,0.998533,0.511203,0.464647,0.058115,0.999884,0.603593,0.460079,0.197866,0.999499,0.488042,0.511521,-0.002559,0.976635,0.630748,0.500603,0.232827,0.242650,0.472021,0.549535,0.004335,0.940870,0.614444,0.528065,0.266500,0.174041,0.466414,0.559326,-0.009942,0.918095,0.613662,0.535215,0.264300,0.179107,0.467151,0.560212,-0.012063,0.912475,0.606580,0.533805,0.256024,0.177443,0.471323,0.556149,0.006202,0.886629,0.606919,0.532055,0.262139,0.175789,0.567234,0.549809,-0.041311,0.999813,0.615203,0.545723,0.040944,0.999531,0.590919,0.617051,-0.011368,0.947385,0.614422,0.612219,0.074306,0.864521,0.620116,0.682107,-0.050851,0.964049,0.612993,0.677634,0.072162,0.906654,0.627058,0.692533,-0.057322,0.961209,0.615519,0.686640,0.067318,0.946332,0.617468,0.693971,-0.132393,0.894086,0.609229,0.688315,0.016429,0.802435
154,2.569797,0.536676,0.437132,0.272500,0.999580,0.532058,0.433445,0.247671,0.999490,0.529515,0.433533,0.247680,0.999479,0.526925,0.433583,0.247765,0.999526,0.539924,0.432290,0.259645,0.999275,0.542944,0.431584,0.259525,0.999152,0.545998,0.430842,0.259586,0.999127,0.525705,0.435518,0.151636,0.999126,0.551362,0.432150,0.204725,0.998656,0.534054,0.441167,0.241131,0.998796,0.543298,0.440049,0.257422,0.998323,0.510125,0.463785,0.067298,0.999888,0.603623,0.459399,0.159372,0.999500,0.489925,0.510304,0.032355,0.977399,0.631709,0.499717,0.174098,0.276520,0.476087,0.548249,0.038584,0.939161,0.616042,0.528649,0.199594,0.189870,0.470475,0.557663,0.027110,0.914044,0.616002,0.536128,0.193316,0.190099,0.472375,0.558438,0.021436,0.908086,0.607763,0.534048,0.187279,0.188252,0.475585,0.554621,0.038804,0.880690,0.608247,0.532579,0.196094,0.185418,0.563906,0.549294,-0.023828,0.999804,0.611035,0.544496,0.023525,0.999526,0.588332,0.614961,0.010424,0.933464,0.607086,0.609051,0.049381,0.854590,0.616915,0.680641,-0.029912,0.958908,0.603589,0.676075,0.051522,0.896173,0.628592,0.691711,-0.037296,0.951435,0.603122,0.684849,0.047588,0.935417,0.617063,0.691388,-0.114849,0.885043,0.597697,0.687075,-0.004739,0.789071
155,2.586484,0.536341,0.436577,0.282636,0.999547,0.531728,0.433114,0.258495,0.999411,0.529178,0.433286,0.258497,0.999392,0.526609,0.433411,0.258574,0.999451,0.539766,0.431714,0.269224,0.999175,0.542833,0.430984,0.269092,0.999025,0.545948,0.430231,0.269143,0.999006,0.525376,0.435406,0.160168,0.998925,0.551291,0.431653,0.209871,0.998436,0.533711,0.440936,0.251216,0.998697,0.543118,0.439373,0.265876,0.998155,0.509650,0.463270,0.088260,0.999892,0.603582,0.459202,0.154505,0.999509,0.491329,0.509127,0.042468,0.977807,0.631810,0.499299,0.150090,0.319891,0.480617,0.547095,0.037653,0.936993,0.623080,0.530249,0.162264,0.218834,0.475337,0.556480,0.026656,0.909126,0.626516,0.536608,0.153313,0.211638,0.477455,0.557127,0.022558,0.902724,0.619225,0.534454,0.151158,0.209298,0.480500,0.553224,0.038443,0.873738,0.617864,0.533501,0.160243,0.203542,0.560393,0.549195,-0.018425,0.999796,0.607050,0.544186,0.018103,0.999518,0.583709,0.614073,0.004717,0.924600,0.596569,0.606694,0.023916,0.846859,0.612557,0.678998,-0.043606,0.955469,0.593780,0.675266,0.028242,0.885847,0.627474,0.691805,-0.049638,0.942791,0.593157,0.683971,0.024558,0.923549,0.614643,0.692559,-0.130770,0.878580,0.585015,0.684499,-0.029759,0.776165
156,2.603171,0.536278,0.436050,0.284473,0.999523,0.531614,0.432629,0.262791,0.999345,0.529045,0.432821,0.262803,0.999317,0.526468,0.432942,0.262886,0.999390,0.539754,0.431160,0.268240,0.999109,0.542835,0.430383,0.268106,0.998942,0.545951,0.429606,0.268155,0.998932,0.525163,0.434996,0.161708,0.998765,0.551289,0.430899,0.197221,0.998317,0.533509,0.440510,0.255690,0.998628,0.543077,0.438987,0.263449,0.998059,0.509024,0.462796,0.115969,0.999894,0.603570,0.459067,0.126181,0.999527,0.493821,0.508032,0.069482,0.976877,0.631688,0.499050,0.111176,0.367507,0.483749,0.546273,0.053644,0.932489,0.626438,0.531234,0.125885,0.253192,0.479805,0.555118,0.044775,0.901441,0.631343,0.537428,0.114712,0.238172,0.482685,0.555673,0.039040,0.894554,0.624695,0.535518,0.115468,0.235142,0.484688,0.552201,0.052907,0.863692,0.622349,0.533847,0.125400,0.225872,0.556801,0.548626,-0.001854,0.999787,0.603070,0.544311,0.001585,0.999514,0.579263,0.614472,0.010156,0.916167,0.591625,0.606572,-0.000076,0.846954,0.612800,0.680060,-0.038006,0.952563,0.588700,0.674112,0.002263,0.882615,0.622574,0.692209,-0.045714,0.935651,0.587587,0.682916,-0.001530,0.915304,0.613583,0.693508,-0.127803,0.874286,0.576909,0.684320,-0.062339,0.772057
157,2.619858,0.536255,0.437387,0.292390,0.999532,0.531554,0.434021,0.268566,0.999339,0.528983,0.434142,0.268557,0.999308,0.526388,0.434227,0.268611,0.999382,0.539681,0.432671,0.279050,0.999103,0.542760,0.431888,0.278909,0.998932,0.545885,0.431102,0.278958,0.998925,0.525036,0.436117,0.171317,0.998723,0.551080,0.432187,0.217402,0.998293,0.533498,0.441580,0.260407,0.998633,0.543100,0.440246,0.274489,0.998065,0.508741,0.463497,0.113963,0.999899,0.603367,0.459768,0.156168,0.999544,0.494856,0.507651,0.059196,0.977022,0.631337,0.499631,0.145271,0.407601,0.484304,0.545835,0.047215,0.929618,0.627664,0.531506,0.157762,0.283367,0.480206,0.554366,0.037122,0.895617,0.633430,0.539779,0.149225,0.261694,0.483257,0.554874,0.034353,0.888187,0.626943,0.538387,0.147832,0.258067,0.485281,0.551665,0.047995,0.855545,0.623950,0.535179,0.156191,0.245675,0.553838,0.548087,-0.012869,0.999786,0.598951,0.544368,0.012544,0.999520,0.574573,0.615234,0.005531,0.914933,0.586932,0.605393,0.018876,0.846271,0.610523,0.678399,-0.041989,0.952297,0.582285,0.673782,0.018658,0.880654,0.622180,0.692600,-0.054956,0.932211,0.578797,0.681594,0.014259,0.909979,0.612004,0.694010,-0.149360,0.873018,0.573235,0.684166,-0.041865,0.768499
158,2.636545,0.536201,0.436346,0.263140,0.999526,0.531501,0.432892,0.241502,0.999306,0.528926,0.433010,0.241509,0.999269,0.526336,0.433102,0.241595,0.999349,0.539668,0.431708,0.246453,0.999069,0.542756,0.431027,0.246327,0.998885,0.545883,0.430352,0.246382,0.998883,0.524918,0.435073,0.155904,0.998622,0.551072,0.431663,0.179621,0.998204,0.533385,0.440732,0.235928,0.998606,0.543034,0.439447,0.243076,0.998021,0.508595,0.463752,0.104049,0.999902,0.603093,0.460618,0.120597,0.999557,0.495375,0.507707,0.047466,0.976522,0.631822,0.500211,0.108086,0.446460,0.487096,0.545697,0.038599,0.926321,0.630073,0.531692,0.117776,0.314067,0.482948,0.554173,0.026461,0.889808,0.634842,0.541845,0.107267,0.286107,0.486652,0.554375,0.017867,0.881993,0.629395,0.540764,0.104545,0.281974,0.488979,0.551389,0.034513,0.848155,0.627111,0.536407,0.115756,0.266744,0.551067,0.548845,-0.010663,0.999789,0.595989,0.545393,0.010398,0.999536,0.568591,0.616048,0.012351,0.907210,0.576940,0.606360,0.021641,0.840087,0.605114,0.675730,-0.023932,0.948855,0.575127,0.673355,0.033708,0.874689,0.616160,0.690719,-0.032517,0.923114,0.570841,0.681203,0.030538,0.900682,0.606287,0.691275,-0.116081,0.867821,0.565561,0.684136,-0.023171,0.762335
159,2.653232,0.536228,0.436558,0.256962,0.999529,0.531530,0.433081,0.234740,0.999296,0.528931,0.433169,0.234733,0.999256,0.526348,0.433255,0.234806,0.999340,0.539755,0.432051,0.242702,0.999052,0.542852,0.431453,0.242579,0.998858,0.546019,0.430854,0.242645,0.998860,0.524913,0.435318,0.147994,0.998585,0.551093,0.432359,0.184501,0.998131,0.533437,0.441024,0.228811,0.998606,0.543046,0.439801,0.239748,0.998009,0.508398,0.464527,0.086911,0.999905,0.602364,0.461666,0.138509,0.999555,0.496992,0.507743,0.029481,0.976452,0.631804,0.500742,0.128106,0.476947,0.487872,0.545968,0.003263,0.922828,0.631996,0.531745,0.131520,0.338870,0.483235,0.554501,-0.012172,0.883828,0.637578,0.542926,0.123041,0.306051,0.487192,0.554759,-0.016380,0.875600,0.631534,0.542308,0.118475,0.301498,0.489426,0.551704,0.001800,0.840383,0.629396,0.537813,0.128387,0.283849,0.548242,0.549430,-0.019408,0.999795,0.593004,0.546241,0.019094,0.999554,0.561994,0.616657,-0.004708,0.904864,0.572046,0.607182,0.028605,0.833236,0.599109,0.673648,-0.028833,0.946428,0.574064,0.673083,0.043328,0.869394,0.609782,0.685113,-0.036183,0.915632,0.580233,0.683997,0.040294,0.893658,0.594599,0.691515,-0.129589,0.864296,0.560124,0.683777,-0.012147,0.757797
160,2.669919,0.536243,0.437848,0.228013,0.999539,0.531548,0.434218,0.203149,0.999313,0.528948,0.434285,0.203105,0.999273,0.526361,0.434369,0.203167,0.999355,0.539725,0.433251,0.219183,0.999067,0.542789,0.432664,0.219084,0.998871,0.545940,0.432078,0.219160,0.998877,0.524924,0.436445,0.108686,0.998625,0.550986,0.433558,0.179469,0.998158,0.533482,0.442356,0.196109,0.998656,0.543019,0.441160,0.217347,0.998073,0.508596,0.465077,0.012358,0.999911,0.601394,0.462435,0.160076,0.999554,0.498634,0.507687,-0.048059,0.978116,0.631349,0.501549,0.159588,0.503651,0.488051,0.546315,-0.051194,0.925866,0.632609,0.532415,0.147045,0.369148,0.482760,0.554981,-0.070128,0.886533,0.638919,0.543893,0.142380,0.331268,0.486890,0.555181,-0.069144,0.878454,0.634034,0.543425,0.131947,0.326811,0.489266,0.552109,-0.048711,0.843545,0.631172,0.539060,0.141017,0.307082,0.546630,0.549773,-0.050206,0.999804,0.590252,0.546819,0.049998,0.999568,0.555028,0.615618,-0.046423,0.910938,0.572237,0.607229,0.044957,0.826668,0.592624,0.672457,-0.073857,0.948405,0.573446,0.669493,0.093399,0.865149,0.607093,0.682897,-0.080251,0.914711,0.586612,0.683549,0.092066,0.886316,0.584685,0.692086,-0.161509,0.869233,0.553470,0.682036,0.048483,0.756639
161,2.686606,0.536006,0.438327,0.201020,0.999544,0.531484,0.434670,0.176114,0.999320,0.528899,0.434739,0.176078,0.999279,0.526336,0.434843,0.176127,0.999362,0.539567,0.433818,0.191828,0.999070,0.542630,0.433283,0.191722,0.998868,0.545759,0.432756,0.191797,0.998878,0.524877,0.437070,0.083262,0.998643,0.550760,0.434332,0.153223,0.998147,0.533057,0.442821,0.169879,0.998686,0.542696,0.441762,0.190664,0.998108,0.508421,0.465571,-0.011409,0.999916,0.599191,0.462908,0.145402,0.999538,0.498753,0.507756,-0.073855,0.979387,0.630759,0.501872,0.145562,0.527403,0.488558,0.546604,-0.084994,0.926980,0.633352,0.532575,0.128780,0.392638,0.483511,0.555320,-0.106028,0.886721,0.640697,0.544498,0.122847,0.350715,0.487557,0.555438,-0.104592,0.878595,0.635775,0.544047,0.112113,0.346050,0.489916,0.552538,-0.082717,0.843494,0.632586,0.539495,0.122618,0.324020,0.544248,0.549662,-0.057778,0.999814,0.588730,0.547258,0.057604,0.999586,0.548397,0.614766,-0.045215,0.913459,0.572002,0.607112,0.058786,0.808722,0.586265,0.669415,-0.073671,0.947798,0.572138,0.665896,0.118217,0.852531,0.599957,0.678645,-0.078628,0.910910,0.586559,0.681538,0.118342,0.877663,0.572130,0.689722,-0.159549,0.869047,0.549965,0.679818,0.078430,0.747012
162,2.703293,0.535838,0.438844,0.201806,0.999561,0.531385,0.435083,0.177350,0.999344,0.528823,0.435150,0.177301,0.999303,0.526250,0.435261,0.177359,0.999383,0.539401,0.434283,0.195898,0.999098,0.542452,0.433779,0.195822,0.998899,0.545587,0.433269,0.195912,0.998909,0.524809,0.437655,0.084882,0.998694,0.550550,0.434896,0.167000,0.998190,0.532933,0.443457,0.170204,0.998735,0.542439,0.442368,0.194708,0.998178,0.508186,0.466071,-0.019037,0.999920,0.597374,0.463026,0.161095,0.999539,0.500774,0.507805,-0.087268,0.980895,0.630449,0.502293,0.162944,0.555087,0.491638,0.546997,-0.092140,0.930184,0.634644,0.533745,0.142487,0.426191,0.484537,0.556059,-0.114095,0.889948,0.642208,0.545360,0.137628,0.380151,0.487969,0.556038,-0.111672,0.881999,0.638084,0.544980,0.125801,0.375583,0.490195,0.553220,-0.089176,0.847412,0.634625,0.540948,0.135563,0.351797,0.542554,0.549516,-0.067377,0.999823,0.586367,0.547591,0.067218,0.999609,0.543541,0.612279,-0.067182,0.918936,0.561448,0.605804,0.066241,0.808477,0.581103,0.666795,-0.082233,0.949402,0.570874,0.664823,0.112188,0.855019,0.593623,0.673594,-0.086563,0.909475,0.578839,0.677615,0.110692,0.875444,0.566268,0.686023,-0.161210,0.873773,0.551124,0.679809,0.067421,0.753742
